"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/03/2021","AirNow","510360002","1","0.018","ppm","17","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/04/2021","AirNow","510360002","1","0.022","ppm","20","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/05/2021","AirNow","510360002","1","0.022","ppm","20","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/06/2021","AirNow","510360002","1","0.03","ppm","28","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/07/2021","AirNow","510360002","1","0.034","ppm","31","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/08/2021","AirNow","510360002","1","0.027","ppm","25","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/09/2021","AirNow","510360002","1","0.036","ppm","33","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/10/2021","AirNow","510360002","1","0.037","ppm","34","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/11/2021","AirNow","510360002","1","0.018","ppm","17","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/12/2021","AirNow","510360002","1","0.029","ppm","27","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/13/2021","AirNow","510360002","1","0.03","ppm","28","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/14/2021","AirNow","510360002","1","0.029","ppm","27","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/15/2021","AirNow","510360002","1","0.037","ppm","34","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/16/2021","AirNow","510360002","1","0.025","ppm","23","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/17/2021","AirNow","510360002","1","0.028","ppm","26","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/18/2021","AirNow","510360002","1","0.032","ppm","30","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/19/2021","AirNow","510360002","1","0.036","ppm","33","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/20/2021","AirNow","510360002","1","0.036","ppm","33","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/21/2021","AirNow","510360002","1","0.038","ppm","35","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/22/2021","AirNow","510360002","1","0.037","ppm","34","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/23/2021","AirNow","510360002","1","0.035","ppm","32","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/24/2021","AirNow","510360002","1","0.031","ppm","29","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/25/2021","AirNow","510360002","1","0.029","ppm","27","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/26/2021","AirNow","510360002","1","0.03","ppm","28","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/27/2021","AirNow","510360002","1","0.029","ppm","27","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/28/2021","AirNow","510360002","1","0.037","ppm","34","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/29/2021","AirNow","510360002","1","0.036","ppm","33","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/30/2021","AirNow","510360002","1","0.035","ppm","32","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/31/2021","AirNow","510360002","1","0.037","ppm","34","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/01/2021","AirNow","510360002","1","0.035","ppm","32","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/02/2021","AirNow","510360002","1","0.038","ppm","35","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/03/2021","AirNow","510360002","1","0.043","ppm","40","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/04/2021","AirNow","510360002","1","0.041","ppm","38","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/05/2021","AirNow","510360002","1","0.036","ppm","33","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/06/2021","AirNow","510360002","1","0.038","ppm","35","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/07/2021","AirNow","510360002","1","0.037","ppm","34","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/08/2021","AirNow","510360002","1","0.038","ppm","35","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/09/2021","AirNow","510360002","1","0.032","ppm","30","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/10/2021","AirNow","510360002","1","0.034","ppm","31","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/11/2021","AirNow","510360002","1","0.032","ppm","30","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/12/2021","AirNow","510360002","1","0.035","ppm","32","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/13/2021","AirNow","510360002","1","0.034","ppm","31","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/14/2021","AirNow","510360002","1","0.027","ppm","25","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/15/2021","AirNow","510360002","1","0.026","ppm","24","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/16/2021","AirNow","510360002","1","0.028","ppm","26","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/17/2021","AirNow","510360002","1","0.036","ppm","33","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/18/2021","AirNow","510360002","1","0.032","ppm","30","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/19/2021","AirNow","510360002","1","0.026","ppm","24","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/20/2021","AirNow","510360002","1","0.045","ppm","42","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/21/2021","AirNow","510360002","1","0.046","ppm","43","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/22/2021","AirNow","510360002","1","0.039","ppm","36","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/24/2021","AirNow","510360002","1","0.044","ppm","41","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/25/2021","AirNow","510360002","1","0.046","ppm","43","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/26/2021","AirNow","510360002","1","0.038","ppm","35","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/27/2021","AirNow","510360002","1","0.037","ppm","34","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"02/28/2021","AirNow","510360002","1","0.027","ppm","25","Shirley Plantation","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/01/2021","AQS","510360002","1","0.036","ppm","33","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/02/2021","AQS","510360002","1","0.041","ppm","38","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/03/2021","AQS","510360002","1","0.043","ppm","40","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/04/2021","AQS","510360002","1","0.046","ppm","43","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/05/2021","AQS","510360002","1","0.044","ppm","41","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/06/2021","AQS","510360002","1","0.044","ppm","41","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/07/2021","AQS","510360002","1","0.044","ppm","41","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/08/2021","AQS","510360002","1","0.049","ppm","45","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/09/2021","AQS","510360002","1","0.051","ppm","47","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/10/2021","AQS","510360002","1","0.059","ppm","64","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/11/2021","AQS","510360002","1","0.054","ppm","50","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/12/2021","AQS","510360002","1","0.043","ppm","40","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/13/2021","AQS","510360002","1","0.048","ppm","44","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/14/2021","AQS","510360002","1","0.046","ppm","43","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/15/2021","AQS","510360002","1","0.045","ppm","42","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/16/2021","AQS","510360002","1","0.035","ppm","32","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/17/2021","AQS","510360002","1","0.03","ppm","28","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/18/2021","AQS","510360002","1","0.028","ppm","26","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/19/2021","AQS","510360002","1","0.042","ppm","39","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/20/2021","AQS","510360002","1","0.044","ppm","41","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/21/2021","AQS","510360002","1","0.049","ppm","45","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/22/2021","AQS","510360002","1","0.044","ppm","41","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/23/2021","AQS","510360002","1","0.041","ppm","38","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/24/2021","AQS","510360002","1","0.022","ppm","20","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/25/2021","AQS","510360002","1","0.033","ppm","31","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/26/2021","AQS","510360002","1","0.046","ppm","43","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/27/2021","AQS","510360002","1","0.047","ppm","44","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/28/2021","AQS","510360002","1","0.037","ppm","34","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/29/2021","AQS","510360002","1","0.043","ppm","40","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"03/30/2021","AQS","510360002","1","0.044","ppm","41","Shirley Plantation","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
