Date,Source,Site ID,POC,PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/22/2021,AQS,510410004,1,8.3,ug/m3 LC,35,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
5/25/2021,AQS,510410004,1,8.8,ug/m3 LC,37,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
5/28/2021,AQS,510410004,1,11,ug/m3 LC,46,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
5/31/2021,AQS,510410004,1,4,ug/m3 LC,17,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
6/3/2021,AQS,510410004,1,2.8,ug/m3 LC,12,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
6/6/2021,AQS,510410004,1,11.2,ug/m3 LC,47,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
6/9/2021,AQS,510410004,1,5.6,ug/m3 LC,23,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
6/12/2021,AQS,510410004,1,4.1,ug/m3 LC,17,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
6/15/2021,AQS,510410004,1,6.1,ug/m3 LC,25,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
6/18/2021,AQS,510410004,1,8,ug/m3 LC,33,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
6/21/2021,AQS,510410004,1,10.6,ug/m3 LC,44,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
6/24/2021,AQS,510410004,1,4.7,ug/m3 LC,20,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
6/27/2021,AQS,510410004,1,6.6,ug/m3 LC,28,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
6/30/2021,AQS,510410004,1,8.5,ug/m3 LC,35,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
7/3/2021,AQS,510410004,1,4.2,ug/m3 LC,18,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
7/6/2021,AQS,510410004,1,15.7,ug/m3 LC,59,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
7/9/2021,AQS,510410004,1,5.5,ug/m3 LC,23,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
7/12/2021,AQS,510410004,1,8.1,ug/m3 LC,34,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
7/15/2021,AQS,510410004,1,9.5,ug/m3 LC,40,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
7/18/2021,AQS,510410004,1,6.4,ug/m3 LC,27,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
7/21/2021,AQS,510410004,1,32.2,ug/m3 LC,93,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
7/24/2021,AQS,510410004,1,12.6,ug/m3 LC,52,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
7/27/2021,AQS,510410004,1,9.6,ug/m3 LC,40,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
7/30/2021,AQS,510410004,1,14.8,ug/m3 LC,57,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
8/2/2021,AQS,510410004,1,18.9,ug/m3 LC,65,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
8/5/2021,AQS,510410004,1,8.9,ug/m3 LC,37,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
8/8/2021,AQS,510410004,1,5.1,ug/m3 LC,21,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
8/11/2021,AQS,510410004,1,8.1,ug/m3 LC,34,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
8/14/2021,AQS,510410004,1,7.4,ug/m3 LC,31,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
8/17/2021,AQS,510410004,1,4.2,ug/m3 LC,18,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
8/20/2021,AQS,510410004,1,3.8,ug/m3 LC,16,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
8/23/2021,AQS,510410004,1,10.7,ug/m3 LC,45,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
8/26/2021,AQS,510410004,1,14,ug/m3 LC,55,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
8/29/2021,AQS,510410004,1,7.9,ug/m3 LC,33,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
9/1/2021,AQS,510410004,1,8.2,ug/m3 LC,34,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
9/4/2021,AQS,510410004,1,6.4,ug/m3 LC,27,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
9/7/2021,AQS,510410004,1,7.5,ug/m3 LC,31,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
9/10/2021,AQS,510410004,1,4.7,ug/m3 LC,20,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
9/13/2021,AQS,510410004,1,10.8,ug/m3 LC,45,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
9/16/2021,AQS,510410004,1,6.8,ug/m3 LC,28,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
9/19/2021,AQS,510410004,1,9.2,ug/m3 LC,38,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
9/22/2021,AQS,510410004,1,4.2,ug/m3 LC,18,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
9/25/2021,AQS,510410004,1,7.7,ug/m3 LC,32,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
9/28/2021,AQS,510410004,1,11,ug/m3 LC,46,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
10/1/2021,AQS,510410004,1,5,ug/m3 LC,21,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
10/4/2021,AQS,510410004,1,9.5,ug/m3 LC,40,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
10/7/2021,AQS,510410004,1,3.7,ug/m3 LC,15,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
10/10/2021,AQS,510410004,1,4.6,ug/m3 LC,19,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
10/13/2021,AQS,510410004,1,4.1,ug/m3 LC,17,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
10/16/2021,AQS,510410004,1,8.2,ug/m3 LC,34,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
10/19/2021,AQS,510410004,1,4.7,ug/m3 LC,20,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
10/22/2021,AQS,510410004,1,8.5,ug/m3 LC,35,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
10/25/2021,AQS,510410004,1,6.3,ug/m3 LC,26,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
10/28/2021,AQS,510410004,1,3.4,ug/m3 LC,14,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
10/31/2021,AQS,510410004,1,3,ug/m3 LC,13,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
11/3/2021,AQS,510410004,1,4.1,ug/m3 LC,17,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
11/6/2021,AQS,510410004,1,5.9,ug/m3 LC,25,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
11/9/2021,AQS,510410004,1,11.7,ug/m3 LC,49,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
11/12/2021,AQS,510410004,1,3.5,ug/m3 LC,15,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
11/15/2021,AQS,510410004,1,2.3,ug/m3 LC,10,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
11/18/2021,AQS,510410004,1,9.2,ug/m3 LC,38,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
11/21/2021,AQS,510410004,1,9.1,ug/m3 LC,38,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
11/24/2021,AQS,510410004,1,4.7,ug/m3 LC,20,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
11/27/2021,AQS,510410004,1,2.6,ug/m3 LC,11,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
11/30/2021,AQS,510410004,1,5.1,ug/m3 LC,21,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
12/3/2021,AQS,510410004,1,5.7,ug/m3 LC,24,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
12/6/2021,AQS,510410004,1,8.7,ug/m3 LC,36,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
12/9/2021,AQS,510410004,1,5.4,ug/m3 LC,23,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
12/12/2021,AQS,510410004,1,4.1,ug/m3 LC,17,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
12/15/2021,AQS,510410004,1,9.8,ug/m3 LC,41,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
12/18/2021,AQS,510410004,1,10.6,ug/m3 LC,44,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
12/21/2021,AQS,510410004,1,6.8,ug/m3 LC,28,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
12/24/2021,AQS,510410004,1,5.2,ug/m3 LC,22,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
12/27/2021,AQS,510410004,1,5.7,ug/m3 LC,24,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
12/30/2021,AQS,510410004,1,4.3,ug/m3 LC,18,VDOT Chesterfield Residency Shop,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,41,Chesterfield,37.35748,-77.59355
1/1/2021,AQS,510870014,1,6.2,ug/m3 LC,26,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
1/4/2021,AQS,510870014,1,4.1,ug/m3 LC,17,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
1/7/2021,AQS,510870014,1,7.9,ug/m3 LC,33,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
1/10/2021,AQS,510870014,1,5.2,ug/m3 LC,22,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
1/13/2021,AQS,510870014,1,9.7,ug/m3 LC,40,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
1/16/2021,AQS,510870014,1,7.5,ug/m3 LC,31,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
1/19/2021,AQS,510870014,1,4.4,ug/m3 LC,18,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
1/22/2021,AQS,510870014,1,3.6,ug/m3 LC,15,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
1/25/2021,AQS,510870014,1,7.4,ug/m3 LC,31,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
1/28/2021,AQS,510870014,1,3.2,ug/m3 LC,13,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
1/31/2021,AQS,510870014,1,5,ug/m3 LC,21,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
2/3/2021,AQS,510870014,1,3,ug/m3 LC,13,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
2/6/2021,AQS,510870014,1,3.4,ug/m3 LC,14,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
2/9/2021,AQS,510870014,1,7.4,ug/m3 LC,31,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
2/10/2021,AQS,510870014,1,11.3,ug/m3 LC,47,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
2/12/2021,AQS,510870014,1,9.9,ug/m3 LC,41,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
2/15/2021,AQS,510870014,1,19.7,ug/m3 LC,67,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
2/18/2021,AQS,510870014,1,5.4,ug/m3 LC,23,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
2/21/2021,AQS,510870014,1,9.7,ug/m3 LC,40,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
2/24/2021,AQS,510870014,1,5.3,ug/m3 LC,22,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
2/27/2021,AQS,510870014,1,3.9,ug/m3 LC,16,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
3/2/2021,AQS,510870014,1,3.1,ug/m3 LC,13,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
3/5/2021,AQS,510870014,1,3.1,ug/m3 LC,13,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
3/8/2021,AQS,510870014,1,7.2,ug/m3 LC,30,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
3/11/2021,AQS,510870014,1,14.6,ug/m3 LC,56,MathScience Innovation Center,1,100,88101,PM2.5 - Local Conditions,40060,"Richmond, VA",51,Virginia,87,Henrico,37.55652,-77.40027
